,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear,Unnamed: 0
30291,2018.0,7.0,31/7/2018,raanana-kfar-saba,,5.0,132.0,,2802804.0,21233.0,2021.0,36146.0
30292,2018.0,7.0,30/7/2018,raanana-kfar-saba,הורד 6,3.0,70.0,2.0,1700000.0,24285.0,2005.0,36147.0
30293,2018.0,7.0,30/7/2018,raanana-kfar-saba,היובל 28,5.0,128.0,5.0,2125000.0,16601.0,1982.0,36148.0
30294,2018.0,7.0,30/7/2018,raanana-kfar-saba,,3.0,70.0,,1700000.0,24285.0,2005.0,36149.0
30295,2018.0,7.0,30/7/2018,raanana-kfar-saba,,5.0,128.0,,2125000.0,16601.0,1982.0,36150.0
30296,2018.0,7.0,30/7/2018,raanana-kfar-saba,הרדוף 5,4.0,109.0,3.0,1830000.0,16788.0,2000.0,36151.0
30297,2018.0,7.0,30/7/2018,raanana-kfar-saba,,4.0,146.0,,2135000.0,14623.0,1970.0,36152.0
30298,2018.0,7.0,30/7/2018,raanana-kfar-saba,,4.0,109.0,,1830000.0,16788.0,2000.0,36153.0
30299,2018.0,7.0,30/7/2018,raanana-kfar-saba,השרון 12,4.0,146.0,1.0,2135000.0,14623.0,1970.0,36154.0
30300,2018.0,7.0,30/7/2018,raanana-kfar-saba,הרב אפרים 20,4.0,388.0,,7361963.0,18974.0,1970.0,36156.0
30301,2018.0,7.0,30/7/2018,raanana-kfar-saba,קרן אברהם 2,4.0,135.0,2.0,2050000.0,15185.0,1988.0,36157.0
30302,2018.0,7.0,30/7/2018,raanana-kfar-saba,,4.0,388.0,,7361963.0,18974.0,1970.0,36158.0
30303,2018.0,7.0,30/7/2018,raanana-kfar-saba,,4.0,135.0,,2050000.0,15185.0,1988.0,36159.0
30304,2018.0,7.0,30/7/2018,raanana-kfar-saba,,6.0,198.0,,4300000.0,21717.0,2020.0,36162.0
30305,2018.0,7.0,30/7/2018,raanana-kfar-saba,כפר סבא 1,6.0,198.0,8.0,4300000.0,21717.0,2020.0,36163.0
30306,2018.0,7.0,30/7/2018,raanana-kfar-saba,,5.0,129.0,,1900000.0,14728.0,2017.0,36164.0
30307,2018.0,7.0,30/7/2018,raanana-kfar-saba,נחל צלמון 1,5.0,129.0,15.0,1900000.0,14728.0,2017.0,36165.0
30308,2018.0,7.0,30/7/2018,raanana-kfar-saba,כפר סבא 1,4.0,101.0,2.0,2200000.0,21782.0,2020.0,36166.0
30309,2018.0,7.0,30/7/2018,raanana-kfar-saba,,4.0,101.0,,2200000.0,21782.0,2020.0,36167.0
30310,2018.0,6.0,29/6/2018,raanana-kfar-saba,המישר 7,7.0,205.0,,3150000.0,15365.0,1984.0,36168.0
30311,2018.0,6.0,29/6/2018,raanana-kfar-saba,נחל אלכסנדר 4,5.0,159.0,,2160000.0,13584.0,2011.0,36169.0
30312,2018.0,6.0,29/6/2018,raanana-kfar-saba,נחל אלכסנדר 3,5.0,159.0,3.0,2160000.0,13584.0,2011.0,36170.0
30313,2018.0,6.0,29/6/2018,raanana-kfar-saba,הידיד,6.0,260.0,,4300000.0,16538.0,2010.0,36171.0
30314,2018.0,6.0,29/6/2018,raanana-kfar-saba,המישר 7,7.0,205.0,,3150000.0,15365.0,1984.0,36172.0
30315,2018.0,6.0,29/6/2018,raanana-kfar-saba,זהבי דוד 10,6.0,260.0,,4300000.0,16538.0,2010.0,36174.0
30316,2018.0,6.0,27/6/2018,raanana-kfar-saba,לוונברג 3,7.0,207.0,5.0,4100000.0,19806.0,2018.0,36175.0
30317,2018.0,6.0,27/6/2018,raanana-kfar-saba,,7.0,207.0,,4100000.0,19806.0,2018.0,36176.0
30318,2018.0,6.0,27/6/2018,raanana-kfar-saba,אנגל 40,4.0,142.0,1.0,2325000.0,16373.0,2013.0,36177.0
30319,2018.0,6.0,27/6/2018,raanana-kfar-saba,,5.0,128.0,,2700000.0,21093.0,2020.0,36178.0
30320,2018.0,6.0,27/6/2018,raanana-kfar-saba,,5.0,128.0,,2625000.0,20507.0,2020.0,36180.0
30321,2018.0,6.0,27/6/2018,raanana-kfar-saba,כפר סבא 1,5.0,128.0,5.0,2625000.0,20507.0,2020.0,36181.0
30322,2018.0,6.0,27/6/2018,raanana-kfar-saba,,4.0,142.0,,2325000.0,16373.0,2013.0,36182.0
30323,2018.0,6.0,27/6/2018,raanana-kfar-saba,,4.0,93.0,,1585000.0,17043.0,2019.0,36183.0
30324,2018.0,6.0,27/6/2018,raanana-kfar-saba,כפר סבא 19,5.0,123.0,,2690000.0,21869.0,2018.0,36184.0
30325,2018.0,6.0,27/6/2018,raanana-kfar-saba,,5.0,123.0,,2690000.0,21869.0,2018.0,36185.0
30326,2018.0,6.0,27/6/2018,raanana-kfar-saba,כפר סבא 1,5.0,128.0,6.0,2700000.0,21093.0,2020.0,36186.0
30327,2018.0,6.0,27/6/2018,raanana-kfar-saba,הגפן 17,4.0,93.0,5.0,1585000.0,17043.0,2019.0,36187.0
30328,2018.0,6.0,22/6/2018,raanana-kfar-saba,גולדשטיין 9,5.0,130.0,,2750000.0,21153.0,2018.0,36188.0
30329,2018.0,6.0,22/6/2018,raanana-kfar-saba,קמינסקי 8,5.0,174.0,5.0,2402402.0,13806.0,2013.0,36189.0
30330,2018.0,6.0,22/6/2018,raanana-kfar-saba,נחל פולג,4.0,95.0,,1330000.0,14000.0,2014.0,36190.0
30331,2018.0,6.0,22/6/2018,raanana-kfar-saba,כפר סבא 18,5.0,130.0,10.0,2750000.0,21153.0,2018.0,36191.0
30332,2018.0,6.0,22/6/2018,raanana-kfar-saba,נחל פולג 19,4.0,95.0,5.0,1330000.0,14000.0,2014.0,36192.0
30333,2018.0,6.0,22/6/2018,raanana-kfar-saba,ישראל ישעיהו 14,5.0,174.0,,2402402.0,13806.0,2013.0,36194.0
30334,2018.0,6.0,21/6/2018,raanana-kfar-saba,הנורית 8,7.0,207.0,,3600000.0,17391.0,1986.0,36195.0
30335,2018.0,6.0,21/6/2018,raanana-kfar-saba,נחל קנה 8,5.0,154.0,,1770000.0,11493.0,2010.0,36197.0
30336,2018.0,5.0,30/5/2018,raanana-kfar-saba,,5.0,132.0,,1550000.0,11742.0,2011.0,36198.0
30337,2018.0,5.0,30/5/2018,raanana-kfar-saba,נחל אלכסנדר 9,5.0,132.0,4.0,1550000.0,11742.0,2011.0,36199.0
30338,2018.0,5.0,25/5/2018,raanana-kfar-saba,עמק דותן 23,6.0,218.0,,3585000.0,16444.0,2007.0,36200.0
30339,2018.0,5.0,25/5/2018,raanana-kfar-saba,ביאליק 21,4.0,100.0,,1445000.0,14450.0,1980.0,36201.0
30340,2018.0,5.0,25/5/2018,raanana-kfar-saba,ביאליק 21,4.0,100.0,1.0,1445000.0,14450.0,1980.0,36202.0
30341,2018.0,5.0,25/5/2018,raanana-kfar-saba,נחל איילון,4.0,110.0,,1320000.0,12000.0,2016.0,36203.0
30342,2018.0,5.0,25/5/2018,raanana-kfar-saba,צור יצחק 1,4.0,110.0,,1320000.0,12000.0,2016.0,36206.0
30343,2018.0,5.0,25/5/2018,raanana-kfar-saba,עמק דותן 21,6.0,218.0,,3585000.0,16444.0,2007.0,36207.0
30344,2018.0,5.0,18/5/2018,raanana-kfar-saba,,5.0,92.0,,500000.0,5434.0,2005.0,36208.0
30345,2018.0,5.0,18/5/2018,raanana-kfar-saba,הפרחים 17,3.5,97.0,,1855000.0,19123.0,2003.0,36209.0
30346,2018.0,5.0,18/5/2018,raanana-kfar-saba,הפרחים 19,3.5,97.0,,1855000.0,19123.0,2003.0,36210.0
30347,2018.0,5.0,18/5/2018,raanana-kfar-saba,נחל אלקסנדר 1,5.0,92.0,,500000.0,5434.0,2005.0,36211.0
30348,2018.0,5.0,09/5/2018,raanana-kfar-saba,,4.0,110.0,,1350000.0,12272.0,2016.0,36212.0
30349,2018.0,5.0,09/5/2018,raanana-kfar-saba,צור יצחק 1,4.0,110.0,3.0,1350000.0,12272.0,2016.0,36213.0
30350,2018.0,5.0,05/5/2018,raanana-kfar-saba,יציאה לכביש 4,5.0,114.0,,3300000.0,28947.0,2012.0,36214.0
30351,2018.0,5.0,05/5/2018,raanana-kfar-saba,שיינפיין 26,5.0,114.0,,3300000.0,28947.0,2012.0,36215.0
30352,2018.0,5.0,04/5/2018,raanana-kfar-saba,ברק 4,6.0,210.0,,3500000.0,16666.0,1986.0,36216.0
30353,2018.0,5.0,04/5/2018,raanana-kfar-saba,ברק 10,6.0,210.0,,3500000.0,16666.0,1986.0,36217.0
30354,2018.0,4.0,30/4/2018,raanana-kfar-saba,,5.0,127.0,,1470000.0,11574.0,2016.0,36218.0
30355,2018.0,4.0,30/4/2018,raanana-kfar-saba,צור יצחק 1,5.0,127.0,,1470000.0,11574.0,2016.0,36219.0
30356,2018.0,4.0,27/4/2018,raanana-kfar-saba,גולדשטיין 9,5.0,126.0,,2380000.0,18888.0,2020.0,36220.0
30357,2018.0,4.0,27/4/2018,raanana-kfar-saba,כפר סבא 1,5.0,126.0,4.0,2380000.0,18888.0,2020.0,36221.0
30358,2018.0,4.0,24/4/2018,raanana-kfar-saba,,7.0,199.0,,3010000.0,15125.0,1987.0,36222.0
30359,2018.0,4.0,24/4/2018,raanana-kfar-saba,ברעם 5,7.0,199.0,,3010000.0,15125.0,1987.0,36223.0
30360,2018.0,4.0,20/4/2018,raanana-kfar-saba,הגליל 47,5.0,140.0,,1771771.0,12655.0,1987.0,36224.0
30361,2018.0,4.0,20/4/2018,raanana-kfar-saba,הגליל 49,5.0,140.0,1.0,1771771.0,12655.0,1987.0,36225.0
30362,2018.0,4.0,18/4/2018,raanana-kfar-saba,,6.0,187.0,,2750000.0,14705.0,1997.0,36229.0
30363,2018.0,4.0,18/4/2018,raanana-kfar-saba,הוז דב 5,6.0,187.0,4.0,2750000.0,14705.0,1997.0,36230.0
30364,2018.0,4.0,13/4/2018,raanana-kfar-saba,שלונסקי אברהם 5,3.0,118.0,1.0,1840000.0,15593.0,1995.0,36231.0
30365,2018.0,4.0,13/4/2018,raanana-kfar-saba,שלונסקי 7,3.0,118.0,,1840000.0,15593.0,1995.0,36232.0
30366,2018.0,4.0,03/4/2018,raanana-kfar-saba,גורדון 10,5.0,142.0,6.0,2480000.0,17464.0,2018.0,36235.0
30367,2018.0,4.0,03/4/2018,raanana-kfar-saba,גורדון 12,5.0,142.0,,2480000.0,17464.0,2018.0,36236.0
30368,2018.0,4.0,02/4/2018,raanana-kfar-saba,נחל איילון,5.0,126.0,,1420000.0,11269.0,2016.0,36237.0
30369,2018.0,4.0,02/4/2018,raanana-kfar-saba,צור יצחק 1,5.0,126.0,,1420000.0,11269.0,2016.0,36238.0
30370,2018.0,4.0,01/4/2018,raanana-kfar-saba,,5.0,120.0,,1000000.0,8333.0,2010.0,36239.0
30371,2018.0,4.0,01/4/2018,raanana-kfar-saba,נחל אלקסנדר,5.0,120.0,,1000000.0,8333.0,2010.0,36240.0
30372,2018.0,3.0,30/3/2018,raanana-kfar-saba,קרן היסוד 30,5.0,131.0,5.0,2584999.0,19732.0,2014.0,36241.0
30373,2018.0,3.0,30/3/2018,raanana-kfar-saba,אחוזה 168,5.0,131.0,,2584999.0,19732.0,2014.0,36242.0
30374,2018.0,3.0,29/3/2018,raanana-kfar-saba,,6.0,145.0,,2754850.0,18998.0,2018.0,36246.0
30375,2018.0,3.0,29/3/2018,raanana-kfar-saba,אגוז 1,6.0,145.0,1.0,2754850.0,18998.0,2018.0,36247.0
30376,2018.0,3.0,28/3/2018,raanana-kfar-saba,,6.0,145.0,,2625850.0,18109.0,2018.0,36248.0
30377,2018.0,3.0,28/3/2018,raanana-kfar-saba,כוכב יאיר 1,6.0,145.0,1.0,2625850.0,18109.0,2018.0,36249.0
30378,2018.0,3.0,28/3/2018,raanana-kfar-saba,זמיר 10,4.0,117.0,4.0,1960000.0,16752.0,2008.0,36250.0
30379,2018.0,3.0,28/3/2018,raanana-kfar-saba,,4.0,117.0,,1960000.0,16752.0,2008.0,36251.0
30380,2018.0,3.0,23/3/2018,raanana-kfar-saba,הפרחים 19,4.0,150.0,7.0,2202201.0,14681.0,2003.0,36252.0
30381,2018.0,3.0,23/3/2018,raanana-kfar-saba,הפרחים 19,4.0,150.0,,2202201.0,14681.0,2003.0,36253.0
30382,2018.0,3.0,06/3/2018,raanana-kfar-saba,,5.0,136.0,,1890000.0,13897.0,2013.0,36255.0
30383,2018.0,3.0,06/3/2018,raanana-kfar-saba,נחל אלכסנדר 17,5.0,136.0,9.0,1890000.0,13897.0,2013.0,36256.0
30384,2018.0,3.0,02/3/2018,raanana-kfar-saba,עפרה חזה 6,4.0,92.0,3.0,2430000.0,26413.0,2018.0,36257.0
30385,2018.0,3.0,02/3/2018,raanana-kfar-saba,וייצמן,4.0,92.0,,2430000.0,26413.0,2018.0,36258.0
30386,2018.0,3.0,01/3/2018,raanana-kfar-saba,זליוונסקי 12,6.0,135.0,7.0,3520000.0,26074.0,2015.0,36259.0
30387,2018.0,3.0,01/3/2018,raanana-kfar-saba,,6.0,135.0,,3520000.0,26074.0,2015.0,36260.0
30388,2018.0,2.0,23/2/2018,raanana-kfar-saba,הנרייטה סולד 44,5.5,202.0,,4675000.0,23143.0,1993.0,36262.0
30389,2018.0,2.0,23/2/2018,raanana-kfar-saba,סולד 44,5.5,202.0,,4675000.0,23143.0,1993.0,36263.0
30390,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 8,3.0,77.0,,1438454.0,18681.0,2018.0,36264.0
30391,2018.0,2.0,16/2/2018,raanana-kfar-saba,אלימלך רימלט 9,5.5,152.0,,3150000.0,20723.0,1994.0,36265.0
30392,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 8,3.0,76.0,,1400729.0,18430.0,2018.0,36266.0
30393,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 8,4.0,112.0,,2026546.0,18094.0,2018.0,36267.0
30394,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 8,4.0,110.0,,1990807.0,18098.0,2018.0,36268.0
30395,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 18,4.0,110.0,3.0,1990807.0,18098.0,2018.0,36269.0
30396,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 18,3.0,77.0,1.0,1438454.0,18681.0,2018.0,36270.0
30397,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 18,4.0,112.0,3.0,2026546.0,18094.0,2018.0,36271.0
30398,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 8,3.0,77.0,,1403376.0,18225.0,2018.0,36272.0
30399,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 18,3.0,76.0,3.0,1400729.0,18430.0,2018.0,36273.0
30400,2018.0,2.0,16/2/2018,raanana-kfar-saba,רימלט אלימלך 9,5.5,152.0,,3150000.0,20723.0,1994.0,36274.0
30401,2018.0,2.0,16/2/2018,raanana-kfar-saba,החורש 18,3.0,77.0,4.0,1403376.0,18225.0,2018.0,36275.0
30402,2018.0,2.0,09/2/2018,raanana-kfar-saba,לופבן 16,3.0,61.0,,1150000.0,18852.0,1960.0,36276.0
30403,2018.0,2.0,09/2/2018,raanana-kfar-saba,רמז דוד 19,3.0,61.0,1.0,1150000.0,18852.0,1960.0,36277.0
30404,2018.0,1.0,26/1/2018,raanana-kfar-saba,היסמין 7,6.5,140.0,,2600000.0,18571.0,1990.0,36278.0
30405,2018.0,1.0,26/1/2018,raanana-kfar-saba,שאול המלך 3,3.0,51.0,,1250000.0,24509.0,1960.0,36279.0
30406,2018.0,1.0,26/1/2018,raanana-kfar-saba,יסמין 7,6.5,140.0,6.0,2600000.0,18571.0,1990.0,36280.0
30407,2018.0,1.0,26/1/2018,raanana-kfar-saba,העיט 9,4.0,116.0,,2145000.0,18491.0,2000.0,36281.0
30408,2018.0,1.0,26/1/2018,raanana-kfar-saba,שאול המלך 3,3.0,51.0,,1250000.0,24509.0,1960.0,36282.0
30409,2018.0,1.0,26/1/2018,raanana-kfar-saba,העיט 5,4.0,116.0,2.0,2145000.0,18491.0,2000.0,36283.0
30410,2018.0,1.0,23/1/2018,raanana-kfar-saba,,5.0,191.0,,4250000.0,22251.0,1985.0,36285.0
30411,2018.0,1.0,23/1/2018,raanana-kfar-saba,בת שלמה 7,5.0,191.0,,4250000.0,22251.0,1985.0,36286.0
30412,2018.0,1.0,21/1/2018,raanana-kfar-saba,חסידה 7,4.0,146.0,5.0,2260000.0,15479.0,2008.0,36287.0
30413,2018.0,1.0,21/1/2018,raanana-kfar-saba,,4.0,146.0,,2260000.0,15479.0,2008.0,36288.0
30414,2018.0,1.0,19/1/2018,raanana-kfar-saba,המכתש 3,7.0,206.0,,3180000.0,15436.0,1985.0,36291.0
30415,2018.0,1.0,19/1/2018,raanana-kfar-saba,טרומפלדור 24,6.0,207.0,,3050000.0,14734.0,1993.0,36292.0
30416,2018.0,1.0,19/1/2018,raanana-kfar-saba,טרומפלדור 22,6.0,207.0,,3050000.0,14734.0,1993.0,36293.0
30417,2018.0,1.0,19/1/2018,raanana-kfar-saba,המכתש 1,7.0,206.0,,3180000.0,15436.0,1985.0,36294.0
30418,2018.0,1.0,17/1/2018,raanana-kfar-saba,נחל איילון 14,4.0,125.0,6.0,1420000.0,11360.0,2012.0,36295.0
30419,2018.0,1.0,17/1/2018,raanana-kfar-saba,,4.0,125.0,,1420000.0,11360.0,2012.0,36296.0
30420,2018.0,1.0,11/1/2018,raanana-kfar-saba,בר אילן 50,5.0,119.0,,2850000.0,23949.0,2017.0,36297.0
30421,2018.0,1.0,11/1/2018,raanana-kfar-saba,בר אילן 32,5.0,119.0,6.0,2850000.0,23949.0,2017.0,36298.0
30422,2018.0,1.0,10/1/2018,raanana-kfar-saba,,5.0,146.0,,3060000.0,20958.0,2018.0,36299.0
30423,2018.0,1.0,10/1/2018,raanana-kfar-saba,ברנדיס 11,5.0,146.0,6.0,3060000.0,20958.0,2018.0,36300.0
30424,2018.0,1.0,09/1/2018,raanana-kfar-saba,,4.0,111.0,,2155000.0,19414.0,2010.0,36301.0
30425,2018.0,1.0,09/1/2018,raanana-kfar-saba,שיינפיין 26,4.0,111.0,2.0,2155000.0,19414.0,2010.0,36302.0
30426,2018.0,1.0,08/1/2018,raanana-kfar-saba,שורק 50,5.0,150.0,,1918000.0,12786.0,1995.0,36303.0
30427,2019.0,12.0,27/12/2019,raanana-kfar-saba,המיסדים 34,5.0,135.0,1.0,2320000.0,17185.0,1993.0,36304.0
30428,2019.0,12.0,27/12/2019,raanana-kfar-saba,ארבל 6,5.0,135.0,,2320000.0,17185.0,1993.0,36305.0
30429,2019.0,12.0,20/12/2019,raanana-kfar-saba,הרקפת 2,4.0,117.0,,2050000.0,17521.0,1991.0,36306.0
30430,2019.0,12.0,20/12/2019,raanana-kfar-saba,ברל כצנלסון 50,4.0,202.0,,3123123.0,15461.0,1984.0,36307.0
30431,2019.0,12.0,20/12/2019,raanana-kfar-saba,דרך הפרחים,5.0,195.0,,3105872.0,15927.0,2019.0,36308.0
30432,2019.0,12.0,20/12/2019,raanana-kfar-saba,שפינוזה 44,4.0,81.0,,2280000.0,28148.0,1996.0,36309.0
30433,2019.0,12.0,20/12/2019,raanana-kfar-saba,האגוז 1,4.0,202.0,,3123123.0,15461.0,1984.0,36310.0
30434,2019.0,12.0,20/12/2019,raanana-kfar-saba,כוכב יאיר 1,5.0,195.0,,3105872.0,15927.0,2019.0,36311.0
30435,2019.0,12.0,20/12/2019,raanana-kfar-saba,שפינוזה ברוך 8,4.0,81.0,3.0,2280000.0,28148.0,1996.0,36312.0
30436,2019.0,12.0,20/12/2019,raanana-kfar-saba,הכלנית 16,4.0,117.0,1.0,2050000.0,17521.0,1991.0,36313.0
30437,2019.0,12.0,13/12/2019,raanana-kfar-saba,,6.0,155.0,,3440000.0,22193.0,1980.0,36315.0
30438,2019.0,12.0,13/12/2019,raanana-kfar-saba,השחר 13,6.0,155.0,,3440000.0,22193.0,1980.0,36316.0
30439,2019.0,12.0,13/12/2019,raanana-kfar-saba,בלום ליאון 4,5.0,200.0,1.0,2065000.0,10325.0,1970.0,36317.0
30440,2019.0,12.0,13/12/2019,raanana-kfar-saba,,3.5,91.0,,1780000.0,19560.0,1960.0,36318.0
30441,2019.0,12.0,13/12/2019,raanana-kfar-saba,,5.0,200.0,,2065000.0,10325.0,1970.0,36319.0
30442,2019.0,12.0,13/12/2019,raanana-kfar-saba,ששת הימים 9,3.5,91.0,3.0,1780000.0,19560.0,1960.0,36320.0
30443,2019.0,12.0,02/12/2019,raanana-kfar-saba,,5.0,145.0,,2815872.0,19419.0,2019.0,36321.0
30444,2019.0,12.0,02/12/2019,raanana-kfar-saba,כוכב יאיר 1,5.0,145.0,,2815872.0,19419.0,2019.0,36322.0
30445,2019.0,11.0,29/11/2019,raanana-kfar-saba,,6.0,194.0,,4000000.0,20618.0,1987.0,36323.0
30446,2019.0,11.0,29/11/2019,raanana-kfar-saba,לבון פנחס 3,6.0,194.0,,4000000.0,20618.0,1987.0,36324.0
30447,2019.0,11.0,29/11/2019,raanana-kfar-saba,,4.0,112.0,,1836834.0,16400.0,1985.0,36325.0
30448,2019.0,11.0,29/11/2019,raanana-kfar-saba,שברץ 6,4.0,112.0,4.0,1836834.0,16400.0,1985.0,36326.0
30449,2019.0,11.0,29/11/2019,raanana-kfar-saba,,5.0,204.0,,4310000.0,21127.0,1980.0,36328.0
30450,2019.0,11.0,29/11/2019,raanana-kfar-saba,בן יהודה 9,5.0,204.0,,4310000.0,21127.0,1980.0,36330.0
30451,2019.0,11.0,22/11/2019,raanana-kfar-saba,קרן אברהם 13,4.0,117.0,2.0,1825000.0,15598.0,1987.0,36332.0
30452,2019.0,11.0,22/11/2019,raanana-kfar-saba,נחל פולג 2,4.0,117.0,1.0,1440000.0,12307.0,2009.0,36333.0
30453,2019.0,11.0,22/11/2019,raanana-kfar-saba,משעול גיל 5,4.0,104.0,4.0,1100000.0,10576.0,2009.0,36334.0
30454,2019.0,11.0,22/11/2019,raanana-kfar-saba,זאב גלר 23,3.0,87.0,,1885000.0,21666.0,2018.0,36335.0
30455,2019.0,11.0,22/11/2019,raanana-kfar-saba,אברהם קרן 11,4.0,117.0,,1825000.0,15598.0,1987.0,36336.0
30456,2019.0,11.0,22/11/2019,raanana-kfar-saba,דרך השרון 1,4.0,104.0,,1100000.0,10576.0,2009.0,36337.0
30457,2019.0,11.0,22/11/2019,raanana-kfar-saba,תל חי 2,2.0,46.0,,900000.0,19565.0,1991.0,36338.0
30458,2019.0,11.0,22/11/2019,raanana-kfar-saba,תל חי 2,2.0,46.0,,900000.0,19565.0,1991.0,36339.0
30459,2019.0,11.0,22/11/2019,raanana-kfar-saba,נחל קנה 6,4.0,117.0,,1440000.0,12307.0,2009.0,36340.0
30460,2019.0,11.0,22/11/2019,raanana-kfar-saba,ארלוזורוב 2,3.0,87.0,5.0,1885000.0,21666.0,2018.0,36341.0
30461,2019.0,11.0,15/11/2019,raanana-kfar-saba,בר גיורא 10,4.0,155.0,,2300000.0,14838.0,2004.0,36342.0
30462,2019.0,11.0,15/11/2019,raanana-kfar-saba,הכלנית 19,3.5,88.0,,1795000.0,20397.0,1991.0,36343.0
30463,2019.0,11.0,15/11/2019,raanana-kfar-saba,הכלנית 17,3.5,88.0,2.0,1795000.0,20397.0,1991.0,36344.0
30464,2019.0,11.0,15/11/2019,raanana-kfar-saba,אחוזה 41,4.0,155.0,1.0,2300000.0,14838.0,2004.0,36345.0
30465,2019.0,11.0,15/11/2019,raanana-kfar-saba,נחל איילון,5.0,126.0,,1485000.0,11785.0,2016.0,36346.0
30466,2019.0,11.0,15/11/2019,raanana-kfar-saba,צור יצחק 1,5.0,126.0,2.0,1485000.0,11785.0,2016.0,36347.0
30467,2019.0,11.0,10/11/2019,raanana-kfar-saba,,5.0,125.0,,1385000.0,11080.0,2008.0,36348.0
30468,2019.0,11.0,10/11/2019,raanana-kfar-saba,נחל קנה 6,5.0,125.0,,1385000.0,11080.0,2008.0,36349.0
30469,2019.0,11.0,08/11/2019,raanana-kfar-saba,כנרת 16,5.0,130.0,1.0,2035000.0,15653.0,1990.0,36350.0
30470,2019.0,11.0,08/11/2019,raanana-kfar-saba,וייצמן 172,3.0,65.0,,1455000.0,22384.0,1960.0,36351.0
30471,2019.0,11.0,08/11/2019,raanana-kfar-saba,העמק 17,3.0,65.0,3.0,1455000.0,22384.0,1960.0,36352.0
30472,2019.0,10.0,25/10/2019,raanana-kfar-saba,נחל אלכסנדר 13,6.0,210.0,2.0,1850000.0,8809.0,2014.0,36353.0
30473,2019.0,10.0,25/10/2019,raanana-kfar-saba,נחל קנה 19,4.0,103.0,4.0,1445000.0,14029.0,2013.0,36354.0
30474,2019.0,10.0,25/10/2019,raanana-kfar-saba,נחל פולג,4.0,103.0,,1445000.0,14029.0,2013.0,36355.0
30475,2019.0,10.0,25/10/2019,raanana-kfar-saba,נחל אלכסנדר,6.0,210.0,,1850000.0,8809.0,2014.0,36356.0
30476,2019.0,10.0,20/10/2019,raanana-kfar-saba,יפה אליעזר 43,4.0,135.0,2.0,2350000.0,17407.0,1980.0,36357.0
30477,2019.0,10.0,20/10/2019,raanana-kfar-saba,משעול אהבה 14,4.0,114.0,,2000000.0,17543.0,2000.0,36358.0
30478,2019.0,10.0,20/10/2019,raanana-kfar-saba,רופין 46,4.0,114.0,2.0,2000000.0,17543.0,2000.0,36359.0
30479,2019.0,10.0,20/10/2019,raanana-kfar-saba,אליעזר יפה 43,4.0,135.0,,2350000.0,17407.0,1980.0,36360.0
30480,2019.0,10.0,18/10/2019,raanana-kfar-saba,צור יצחק 1,4.0,109.0,9.0,1465000.0,13440.0,2016.0,36361.0
30481,2019.0,10.0,18/10/2019,raanana-kfar-saba,נחל איילון,4.0,109.0,,1465000.0,13440.0,2016.0,36362.0
30482,2019.0,10.0,17/10/2019,raanana-kfar-saba,זמיר 18,4.0,115.0,4.0,2050000.0,17826.0,2008.0,36363.0
30483,2019.0,10.0,17/10/2019,raanana-kfar-saba,אחוזה 190,5.0,150.0,5.0,3060000.0,20400.0,2019.0,36364.0
30484,2019.0,10.0,17/10/2019,raanana-kfar-saba,,4.0,115.0,,2050000.0,17826.0,2008.0,36365.0
30485,2019.0,10.0,17/10/2019,raanana-kfar-saba,,5.0,150.0,,3060000.0,20400.0,2019.0,36366.0
30486,2019.0,10.0,16/10/2019,raanana-kfar-saba,שברץ 21,4.0,103.0,,1960000.0,19029.0,2020.0,36367.0
30487,2019.0,10.0,16/10/2019,raanana-kfar-saba,שברץ 7,4.0,103.0,4.0,1960000.0,19029.0,2020.0,36368.0
30488,2019.0,10.0,16/10/2019,raanana-kfar-saba,התחייה 4,4.0,114.0,,1800000.0,15789.0,1970.0,36369.0
30489,2019.0,10.0,16/10/2019,raanana-kfar-saba,התחיה 4,4.0,114.0,1.0,1800000.0,15789.0,1970.0,36370.0
30490,2019.0,10.0,16/10/2019,raanana-kfar-saba,כינרת 16,4.0,106.0,,2250000.0,21226.0,1997.0,36371.0
30491,2019.0,10.0,16/10/2019,raanana-kfar-saba,כנרת 14,4.0,106.0,3.0,2250000.0,21226.0,1997.0,36372.0
30492,2019.0,10.0,15/10/2019,raanana-kfar-saba,צור יצחק 1,5.0,126.0,10.0,1575000.0,12500.0,2016.0,36373.0
30493,2019.0,10.0,15/10/2019,raanana-kfar-saba,,5.0,126.0,,1575000.0,12500.0,2016.0,36374.0
30494,2019.0,10.0,15/10/2019,raanana-kfar-saba,כהן 22,3.5,130.0,,2852852.0,21945.0,1950.0,36376.0
30495,2019.0,10.0,15/10/2019,raanana-kfar-saba,,3.5,130.0,,2852852.0,21945.0,1950.0,36378.0
